Name,Link,Distributer,Developer,Release Date,Also On,Summary,Metascore,Meta Status,# of Critic Reviews,Critic Positive,Critic Mixed,Critic Negative,Userscore,Userscore Status,# of User Reviews,User Positive,User Mixed,User Negative,Genres,# Of Players,Rating,Awards
soulstice,https://www.metacritic.com/game/playstation-5/soulstice,Modus Games,Reply Game Studios,"Sep 20, 2022","PC, Xbox Series X","The balance of the Holy Kingdom of Keidas is compromised when powerful, feral creatures known as ""Wraiths"" invade from the other side of the Veil, threatening to consume the living. The ""Chimeras"", hybrid warriors born of the union of two souls, are the only ones who can protect humankind.

Briar and Lute are two sisters who have been reborn as a Chimera. The transformation has granted Briar superhuman strength and resilience, while Lute, who was sacrificed in order to bind her soul to her sister's, has become a ghost with mystical powers. Voiced by Stefanie Joosten (Metal Gear Solid 5), Briar and Lute are sent on a mission to reclaim a city in ruins that has been ravaged by the Wraiths, only to discover that the Order they belong to has a far more complex plan in mind.

Explore a dark world brimming with hidden mysteries, master a diverse combat system, and inhabit the dual forces of two sisters in a coming-of-age fantasy story with fast-paced action, vicious enemies and breathtaking boss fights. Collapse",72,mixed or average reviews,23,8,15,0,5.1,mixed or average reviews,80.0,17.0,6.0,14.0,"Role-Playing, Action RPG",No Online Multiplayer,M,#47 Most Discussed PlayStation 5 Game of 2022
martha-is-dead,https://www.metacritic.com/game/playstation-5/martha-is-dead,Wired Productions,LKA,"Feb 24, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","Martha Is Dead is a dark first-person psychological thriller, set in 1944 Italy, that blurs the lines between reality, superstition and the tragedy of war.",72,mixed or average reviews,12,6,6,0,5.5,mixed or average reviews,35.0,6.0,3.0,5.0,"Adventure, 3D, First-Person",No Online Multiplayer,M,#77 Most Discussed PlayStation 5 Game of 2022
circus-electrique,https://www.metacritic.com/game/playstation-5/circus-electrique,Saber Interactive,Zen Studios,"Sep 6, 2022","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","
When everyday Londoners mysteriously turn into vicious killers, only the circus' lineup of Strongmen, Fire Blowers, Clowns and other performers possess the unique talents necessary to save the city.

Circus Electrique is part story-driven RPG, part tactics, part circus management, and completely enthralling - all with a steampunk twist.

Through tactical turn-based battles, these unlikely heroes face Bobbies, British Sailors gone bad, aggressive Posh Girls, and other Victorian-era archetypes stand in their way - not to mention the occasional menacing Mime or Robobear.

The game's innovative Devotion morale system affects characters' performance not only in battles, but also for actual circus shows, dutifully managed between heroic jaunts through six sprawling districts. Collapse",71,mixed or average reviews,7,4,3,0,tbd,no user score yet,3.0,0.0,0.0,1.0,"Strategy, Turn-Based, General, Tactics",No Online Multiplayer,,
the-centennial-case-a-shijima-story,https://www.metacritic.com/game/playstation-5/the-centennial-case-a-shijima-story,Square Enix,h.a.n.d. Inc.,"May 12, 2022","PC, PlayStation 4, Switch","The complex and interwoven mysteries you’ll unravel in this investigative adventure are centered around the ill-fated Shijima family, which has suffered a series of inexplicable deaths over the last century. As Haruka Kagami, it’s up to you to use your powers of deduction to uncover the truth behind these mysterious events and the ‘Fruit of Youth’ that allegedly lies somewhere in the Shijima Mansion. You’ll explore both the past and the present in four murder cases, set across different eras of Japan. Of course, unravelling this intricate web of secrets won’t be straightforward. You’ll have to have your wits about you as you uncover clues, speak to suspects, and put all the pieces of the puzzle together to form a hypothesis. Not everyone you speak to will be cooperative, so be ready to counter their arguments when you present your case. And don’t worry if your detective skills are a little rusty - the game is designed in such a way that you’ll be able to reach the correct answer if you don’t give up. [Square Enix] Collapse",71,mixed or average reviews,29,16,11,2,6.0,mixed or average reviews,7.0,0.0,2.0,0.0,"Adventure, General",No Online Multiplayer,T,
anno-mutationem,https://www.metacritic.com/game/playstation-5/anno-mutationem,"Shenzhen Leiting Information Technology Co., Ltd.","Shenzhen Leiting Information Technology Co., Ltd.","Mar 17, 2022","PC, PlayStation 4, Switch","Welcome to the neon-covered, 2D-meets-3D Cyberpunk world of ANNO: Mutationem. In this Action-Adventure game with RPG elements, you become Ann: a highly-skilled combat-trained lone wolf on a personal mission in a giant Metropolis, full of sinister mega-corporations, mysterious fringe groups and creatures more bizarre than words can express. Where 2D meets 3D
Unique 2D-to-3D gameplay, seamless switching between 2D Action n' Platforming and 3D Exploration to interact with the world and its inhabitants.

Ann kicks Ass
Exploring diverse locations such as huge cities & complex underground structures, players are free to go as they please, returning to previous areas and unlock new events.

Explore, Discover & Return
Exploring diverse locations such as huge cities & complex underground structures, players are free to go as they please, returning to previous areas and unlock new events.

A dark, twisted plot
A grand story befitting a rich and dark cyberpunk décor, featuring our main hero Ann and her trusty hacker side-kick Ayane.

Craft, Upgrade, Improve, Customize
Collect, buy or craft items & upgrade Ann's stats, skills and gear. Use chips to modify any kind of weapon you find. Collapse",71,mixed or average reviews,10,3,7,0,7.0,mixed or average reviews,20.0,3.0,2.0,1.0,"Action, Action Adventure, General, Platformer, Metroidvania",,T,
a-memoir-blue,https://www.metacritic.com/game/playstation-5/a-memoir-blue,Annapurna Interactive,Cloisters,"Mar 24, 2022","iPhone/iPad, PC, PlayStation 4, Switch, Xbox One, Xbox Series X",A song from years ago triggers a flood of memories for champion swimmer Miriam. Embark on an evocative journey through her turbulent childhood and the complicated relationship she shared with her devoted mother.,71,mixed or average reviews,13,8,5,0,5.6,mixed or average reviews,5.0,1.0,1.0,0.0,"Adventure, General, 3D, Third-Person",No Online Multiplayer,E,
tribes-of-midgard,https://www.metacritic.com/game/playstation-5/tribes-of-midgard,"Gearbox Software , Gearbox Publishing",Norsfell,"Jul 27, 2021","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","In Tribes of Midgard players can play solo or co-op with a team of up to 10 players to resist the oncoming invasion of giants during Ragnarök. Set in worlds full of dark creatures, hidden gods, and abundant materials to be uncovered, players begin the game as a Viking living in a village that houses the Seed of Yggdrasil, which is the last bastion that protects the gods from the other realms. Fans will need to explore the wilderness to craft new weapons and be prepared to defend the sacred center of your village from the grim shadows from Helheim that prey upon its power. All the while, giants stalk ever closer to the village, seeking to destroy Midgard and fulfill the prophecy of the end of the world. Collapse",71,mixed or average reviews,13,5,8,0,6.5,mixed or average reviews,33.0,7.0,5.0,3.0,"Role-Playing, Action RPG",10,T,"#83 Best PlayStation 5 Game of 2021
#78 Most Discussed PlayStation 5 Game of 2021"
where-the-heart-leads,https://www.metacritic.com/game/playstation-5/where-the-heart-leads,Armature Studio,Armature Studio,"Jul 13, 2021",PlayStation 4,"On the kind of stormy night that can change a person’s destiny, an enormous sinkhole opens in the middle of Whit Anderson’s farm. Braving the rumbling thunder and the driving rain, Casey—their curious Golden Retriever—ventures too close to the gaping maw and tumbles in. Desperate to save her, Whit descends into the darkness, and emerges in a realm beyond his imagining. In this strange world, constantly shifting like the stops and starts of a dream, Whit bears witness to the story of his life and gains the power to change it.
Collapse",71,mixed or average reviews,13,7,6,0,tbd,no user score yet,3.0,0.0,0.0,0.0,"Adventure, General",No Online Multiplayer,,#84 Best PlayStation 5 Game of 2021
atomic-heart,https://www.metacritic.com/game/playstation-5/atomic-heart,"Mundfish , Focus Entertainment",Mundfish,"Feb 21, 2023","PC, PlayStation 4, Xbox One, Xbox Series X","In the Soviet Union of the future, in 1955, science reigns supreme. The world is on the verge of the greatest event. You are Agent Major P-3 and you will have to find out what is really lying behind the utopian dream.",71,mixed or average reviews,40,21,18,1,6.9,mixed or average reviews,635.0,153.0,6.0,71.0,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,M,"#16 Best PlayStation 5 Game of 2023
#3 Most Discussed PlayStation 5 Game of 2023"
pac-man-world-re-pac,https://www.metacritic.com/game/playstation-5/pac-man-world-re-pac,Bandai Namco Games,Bandai Namco Games,"Aug 26, 2022","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","Feed Your Appetite for Adventure. In Pac-Man World Re-Pac, Pac-Man arrives home on his birthday to find the Ghosts have kidnapped Pac-Man’s family & friends and ruined his party. Pac-Man must set out to adventure through the six areas of Ghost Island to rescue his family and friends, and face-off against the Ghosts’ boss, Toc-Man. With polished graphics, enhanced gameplay, and updated features – Pac-Man World Re-Pac is action/platforming fun for both experienced Pac-fans and new Pac-thusiasts the world over. Collapse",71,mixed or average reviews,30,11,19,0,7.9,generally favorable reviews,20.0,11.0,3.0,1.0,"Action, Platformer, 3D",No Online Multiplayer,E,#74 Most Discussed PlayStation 5 Game of 2022
ride-4,https://www.metacritic.com/game/playstation-5/ride-4,"Deep Silver , Milestone S.r.l",Milestone S.r.l,"Jan 21, 2021","PC, PlayStation 4, Xbox One, Xbox Series X","Choose among 176 Officially licensed bikes and ride on 30 tracks all around the world, carefully designed with an extraordinary level of detail! Every asset has been created starting from Cad data, laser and 3D scanning to achieve precision down to the smallest detail and let you enjoy the best two-wheel racing experience ever.
choose your path - Jump into an amazing and dynamic adventure that interacts with your decisions and choose your own path from the regional events up to the professional leagues. Show your riding skills through challenging races, ability tests, track days and a huge set of events. You could even become an official tester for the most celebrated manufacturers.
day/night cycle, dynamic weather and Endurance Races - ride 4 features a fully dynamic weather conditions system and a complete day/night cycle. Experience the race in a new light and prove you are the best rider in any condition. And for the first time, the ""Endurance"" Mode will put your tenacity to the test, with animated pit-stops and long lasting races: prepare to face a world where strategy is the ultimate ingredient of your success.
neural AI - let us introduce you to a.N.N.A. (Artificial neural network Agent), our revolutionary neural AI system based on machine learning. Race against faster, smarter, more accurate riders and compete with an AI more human than ever.
expanded customization - Race with your own style! Choose among plenty of official brands for your rider's outfit and customize your bikes aesthetically and mechanically. Unleash your creativity and design your helmet, suit and bike livery in total freedom thanks to our new graphics editor. Once you're done, share your creations online or just discover the best designs of the community.
online competitions - Enjoy the most complete and Lag-free online multiplayer experience ever thanks to our dedicated servers.
Collapse",71,mixed or average reviews,13,7,5,1,6.8,mixed or average reviews,26.0,6.0,0.0,3.0,"Racing, Simulation, Automobile",20,E,"#85 Best PlayStation 5 Game of 2021
#90 Most Discussed PlayStation 5 Game of 2021"
moonscars,https://www.metacritic.com/game/playstation-5/moonscars,Humble Games,Black Mermaid,"Sep 27, 2022","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","Push the limits of your combat skills, and master new abilities to progress through an unforgiving nonlinear 2D world. Face off against the relentless darkness that seeks to destroy you. In Moonscars, every death is a lesson learnt—and as you overcome each challenge, new truths will be revealed.",71,mixed or average reviews,10,3,7,0,5.6,mixed or average reviews,9.0,3.0,0.0,0.0,"Action, Platformer, Metroidvania",No Online Multiplayer,T,
