Name,Link,Distributer,Developer,Release Date,Also On,Summary,Metascore,Meta Status,# of Critic Reviews,Critic Positive,Critic Mixed,Critic Negative,Userscore,Userscore Status,# of User Reviews,User Positive,User Mixed,User Negative,Genres,# Of Players,Rating,Awards
nier-replicant-ver122474487139,https://www.metacritic.com/game/playstation-4/nier-replicant-ver122474487139,Square Enix,"Toylogic Inc., Toylogic","Apr 22, 2021","PC, Xbox One, Xbox Series X","Get ready to experience where the NieR series all began - NieR Replicant ver.1.22474487139...Set in a post-apocalyptic world, NieR Replicant ver.1.22474487139 is puts you in the role of the titular Nier, a young man on a quest to cure his sister Yonah of a deadly disease. What they discover will make them question everything they thought they knew The original NieR release has an interesting history. In Japan, there were two versions of the game: NieR Replicant and NieR Gestalt. NieR Replicant focused on Brother Nier and his sister Yonah. In NieR Gestalt, the main character was Father Nier, and Yonah his daughter. Only NieR Gestalt released in the West (under the name NIER) - so excitingly, this will be the first time many people will have played the Replicant version of the game. Collapse",83,generally favorable reviews,91,84,7,0,8.6,generally favorable reviews,508.0,108.0,17.0,8.0,"Role-Playing, Action RPG",No Online Multiplayer,M,"#11 Best PS4 Game of 2021
#6 Most Discussed PS4 Game of 2021"
sackboy-a-big-adventure,https://www.metacritic.com/game/playstation-4/sackboy-a-big-adventure,"Sony Interactive Entertainment , PlayStation Studios",Sumo Digital,"Nov 12, 2020","PC, PlayStation 5","Perilous platforming experience - Explore here, there and everywhere as you utilize sackboy's cool, diverse move-set to face a huge variety of thrilling challenges, fierce enemies and startling surprises. Re-stuffed. Re-stitched. Re-zipped - sack boy returns to the big time stuffed with fresh moves and game-changing gadgets in an awe-inspiring and downright fun 3D adventure in this new, but familiar world. Collapse",83,generally favorable reviews,8,8,0,0,7.8,generally favorable reviews,135.0,19.0,5.0,5.0,"Action, Platformer, 3D",4,E,"#21 Best PS4 Game of 2020
#84 Most Discussed PS4 Game of 2020"
zen-pinball-2-portal-pinball,https://www.metacritic.com/game/playstation-4/zen-pinball-2-portal-pinball,Zen Studios,Zen Studios,"May 26, 2015","PlayStation 3, PlayStation Vita","
Zen Studios, in collaboration with Aperture Laboratories and Valve, is proud to present the Aperture Science Heuristic Portal Pinball Device, proving that persistent experimentation is not only the hallmark of good science for the benefit of mankind, but also incalculably fun!

Table features:
- Guide Chell and Wheatley through test chambers by navigating portals, using aerial faith plates, defeating turrets and facing other obstacles.
- Battle against GLaDOS as you attempt to escape the facility and reach the surface.
- Team up with ATLAS and P-Body for their Cooperative Testing Initiative Multiball.
- Discover Ratman's hidden mini playfield and wreak havok on the Turret Factory. Collapse",83,generally favorable reviews,8,7,1,0,4.9,generally unfavorable reviews,14.0,1.0,0.0,2.0,"Action, Pinball",,E10+,#30 Best PS4 Game of 2015
dragon-quest-builders,https://www.metacritic.com/game/playstation-4/dragon-quest-builders,Square Enix,Square Enix,"Oct 11, 2016","iPhone/iPad, PlayStation Vita, Switch","Dragon Quest Builders returns to Alefgard—a land laid low by the evil Dragonlord. It is your mission to rebuild, restore and revive the ruined realm. Rebuild the world in your own image using the blocks that make up the vast land of Alefgard in this block-building RPG.",83,generally favorable reviews,76,72,4,0,8.1,generally favorable reviews,226.0,30.0,8.0,4.0,"Action Adventure, Sandbox",No Online Multiplayer,E10+,"#41 Best PS4 Game of 2016
#74 Most Discussed PS4 Game of 2016
#46 Most Shared PS4 Game of 2016"
transistor,https://www.metacritic.com/game/playstation-4/transistor,Supergiant Games,Supergiant Games,"May 20, 2014","iPhone/iPad, PC, Switch",Transistor is a science-fiction-themed action role-playing game set in a futuristic city where you will take on the role of a young woman who gains control of an extraordinary weapon of unknown origin after a mysterious group of assailants nearly kills her with it.,83,generally favorable reviews,57,51,6,0,8.2,generally favorable reviews,677.0,92.0,12.0,8.0,"Role-Playing, Action RPG, Action RPG",,T,"#23 Best PS4 Game of 2014
#33 Most Discussed PS4 Game of 2014
#45 Most Shared PS4 Game of 2014"
yokus-island-express,https://www.metacritic.com/game/playstation-4/yokus-island-express,Villa Gorilla,Villa Gorilla,"May 29, 2018","PC, Switch, Xbox One","Yoku’s Island Express is an open world/metroidvania-style pinball adventure, Seamlessly blending platform navigation with pinball mechanics across a large open world.",83,generally favorable reviews,11,11,0,0,7.8,generally favorable reviews,38.0,8.0,2.0,0.0,"Action, Pinball",No Online Multiplayer,E10+,#33 Best PS4 Game of 2018
yakuza-6-the-song-of-life,https://www.metacritic.com/game/playstation-4/yakuza-6-the-song-of-life,Sega,Ryu ga Gotoku Studios,"Apr 17, 2018","PC, Xbox One","In Yakuza 6, Kazuma Kiryu will find out exactly how much people are willing to sacrifice for family -- be those ties through blood or bond -- when he investigates a series of shadowy events that involve the ones he holds closest to his heart. Fresh out of a three-year prison sentence, an older and weathered Kiryu comes to find out that his surrogate daughter, Haruka, has gone missing from the orphanage he looks after. The trail leads him to his old stomping grounds in Kamurocho, where he discovers that she has been struck by a car and now lies in a coma. To make matters worse, Kiryu learns that Haruka now has a son that he must look after. With baby in hand, Kiryu journeys to the seaside town of Onomichi, Hiroshima to unravel the truth about Haruka, her son, and a sinister secret that the Hiroshima yakuza are harbouring.

From the unparalleled realism of the new setting of Onomichi, a beautiful, sleepy port town in Hiroshima Prefecture, to the latest evolution of Kamurocho, the biggest red-light district in Tokyo, Yakuza 6 is the ultimate iteration the game's blend of gritty crime story, hyper-explosive combat, and all the vices and distractions those locales have to offer. Collapse",83,generally favorable reviews,91,82,9,0,8.4,generally favorable reviews,478.0,76.0,9.0,3.0,"Action Adventure, Open-World",No Online Multiplayer,M,"#34 Best PS4 Game of 2018
#39 Most Discussed PS4 Game of 2018
#23 Most Shared PS4 Game of 2018"
battle-chef-brigade,https://www.metacritic.com/game/playstation-4/battle-chef-brigade,Adult Swim,Trinket Studios,"Aug 28, 2018","PC, Switch","
Vive la Brigade!

Welcome to Victusia, where the members of the elite Battle Chef Brigade are revered for their ability to skillfully take down monsters and transform their kills into delicious cuisine! But getting in isn't easy; chefs from across Victusia must vie for their spot in a high stakes competition. Follow two contestants, Mina and Thrash, as their journeys through the tournament unfold. In order to become a Brigadier you'll need to hunt monsters with combo-based attacks and prepare your freshly-caught ingredients in puzzle-based cooking challenges to serve up winning dishes to the judges all while the round clock ticks down.

An ""Extra Helping"" of Features
Play as two chefs, brought to life with colorful illustrations and VO, in a charming campaign that's equal parts old school brawler and combo puzzling, with a light sprinkling of RPG progression on top.
Welcome Ziggy, the Undead Necromancer Chef, now playable in Local Multiplayer, Break the Dishes, Survival, and Free Play.
If that's not enough for you, test your might against fellow Brigadiers with the addition of Local Multiplayer! Play as Mina, Thrash, and even Ziggy in an epic battle where YOU make all the rules. Who will come out on top?
Extra Modes that test your cooking prowess including: Daily Cook-Off, Restaurant Rush, Break the Dishes, and the BRAND NEW Survival Mode leaderboards where you can show off your culinary creations.
Hone your skills in a BRAND NEW Free Play Mode and find the ultimate cooking combination.
Collect and enjoy the brilliant illustrations of Battle Chef Brigade in the BRAND NEW Art Gallery. Collapse",83,generally favorable reviews,8,7,1,0,tbd,no user score yet,1.0,0.0,0.0,0.0,"Action, Beat-'Em-Up, 2D",No Online Multiplayer,E10+,#35 Best PS4 Game of 2018
metro-redux,https://www.metacritic.com/game/playstation-4/metro-redux,Deep Silver,4A Games,"Aug 26, 2014","PC, Switch, Xbox One","Survive the horrors of the Russian apocalypse - equip your gasmask and an arsenal of hand-made weaponry as you face up to the threat of deadly mutants, human foes, and the terrifying environment itself. Immerse yourself in the Moscow Metro - and witness one of the most atmospheric worlds in gaming brought to life with next-gen visuals at 60FPS. Collapse",83,generally favorable reviews,30,27,3,0,8.2,generally favorable reviews,960.0,88.0,20.0,10.0,"Action, Miscellaneous, Shooter, Compilation, First-Person, Sci-Fi",No Online Multiplayer,M,"#24 Best PS4 Game of 2014
#29 Most Discussed PS4 Game of 2014
#15 Most Shared PS4 Game of 2014"
the-swapper,https://www.metacritic.com/game/playstation-4/the-swapper,Curve Studios,Facepalm Games,"Aug 5, 2014","PC, PlayStation 3, PlayStation Vita, Wii U, Xbox One","The Swapper features a unique art style that uses real-world clay-models and found objects to create an explorable space station realised in unique detail; gameplay sees players swap between different bodies to achieve otherwise impossible tasks. The game has won awards from IndieCade, Develop and Freeplay, and been a finalist in many more. Collapse",83,generally favorable reviews,28,24,4,0,7.6,generally favorable reviews,222.0,15.0,8.0,2.0,"Action, Platformer, 2D",,E10+,"#25 Best PS4 Game of 2014
#73 Most Discussed PS4 Game of 2014
#93 Most Shared PS4 Game of 2014"
lego-marvel-super-heroes,https://www.metacritic.com/game/playstation-4/lego-marvel-super-heroes,Warner Bros. Interactive Entertainment,TT Games,"Nov 15, 2013","PC, PlayStation 3, Switch, Wii U, Xbox 360, Xbox One","LEGO Marvel Super Heroes features an original story where players take control of Iron Man, Spider-Man, the Hulk, Captain America, Wolverine and many other Marvel characters as they unite to stop Loki and a myriad of other Marvel villains from assembling a super-weapon capable of destroying the world. Collapse",83,generally favorable reviews,22,19,3,0,7.7,generally favorable reviews,415.0,43.0,14.0,11.0,"Action Adventure, Fantasy, General, Fantasy, Open-World",No Online Multiplayer,E10+,"#8 Best PS4 Game of 2013
#13 Most Discussed PS4 Game of 2013
#10 Most Shared PS4 Game of 2013"
moss-book-ii,https://www.metacritic.com/game/playstation-4/moss-book-ii,Polyarc,Polyarc,"Mar 31, 2022","PC, PlayStation 5","As the next game in the franchise, Book II builds on the story you started with Quill in the original Moss. In this continuation of the journey, the stakes are higher than ever as Quill works to save the world of Moss and end the merciless rule of the Arcane. New allies, old friends, and the very world around you will offer help along the way, but in the end, it is you alone who can lift Quill up to save this world, and together, rise to legend. [Polyarc] Collapse",83,generally favorable reviews,38,36,2,0,8.2,generally favorable reviews,27.0,6.0,0.0,2.0,"Action Adventure, General",No Online Multiplayer,E10+,"#4 Best PS4 Game of 2022
#9 Most Discussed PS4 Game of 2022"
no-mans-sky-beyond,https://www.metacritic.com/game/playstation-4/no-mans-sky-beyond,Hello Games,Hello Games,"Aug 14, 2019","PC, Xbox One","No Man’s Sky is an epic science fiction adventure set across an infinite universe, in which every star is the light of a distant sun, orbited by planets filled with life — each yours to visit. Explore never-before-seen worlds and trade, fight and survive on a galactic scale.",83,generally favorable reviews,9,8,1,0,8.3,generally favorable reviews,175.0,43.0,3.0,1.0,"Action Adventure, Open-World",,T,"#25 Best PS4 Game of 2019
#64 Most Discussed PS4 Game of 2019"
creaks,https://www.metacritic.com/game/playstation-4/creaks,Amanita Design,Amanita Design,"Jul 22, 2020","iPhone/iPad, PC, Switch, Xbox One","Just a few minutes into Creaks, you will bump into some strange barking creatures in the mansion’s dark corridors. But are they as dangerous as they seem? Try to get them trapped under a beam of light and take a closer look. You may find out that what felt dangerous is a simple night table. Turning these creatures into ordinary objects is the key gameplay mechanic, along with pulling levers, stepping on pressure plates, and manipulating the environment to outsmart your enemies. [Radim Jurda] Collapse",83,generally favorable reviews,7,6,1,0,7.1,mixed or average reviews,21.0,4.0,2.0,0.0,"Adventure, General",No Online Multiplayer,T,#22 Best PS4 Game of 2020
life-is-strange-true-colors,https://www.metacritic.com/game/playstation-4/life-is-strange-true-colors,Square Enix,Deck Nine Games,"Sep 10, 2021","PC, PlayStation 5, Stadia, Switch, Xbox One, Xbox Series X","
A bold new era of the award-winning Life is Strange begins, with an all-new playable lead character and a thrilling mystery to solve!

Alex Chen has long suppressed her 'curse': the supernatural ability to experience, absorb and manipulate the strong emotions of others, which she sees as blazing, colored auras.

When her brother dies in a so-called accident, Alex must embrace her volatile power to find the truth and uncover the dark secrets buried by a small town. Collapse",83,generally favorable reviews,16,14,2,0,7.0,mixed or average reviews,210.0,37.0,9.0,16.0,"Action Adventure, General",No Online Multiplayer,M,"#12 Best PS4 Game of 2021
#12 Most Discussed PS4 Game of 2021"
