Name,Link,Distributer,Developer,Release Date,Also On,Summary,Metascore,Meta Status,# of Critic Reviews,Critic Positive,Critic Mixed,Critic Negative,Userscore,Userscore Status,# of User Reviews,User Positive,User Mixed,User Negative,Genres,# Of Players,Rating,Awards
last-days-of-lazarus,https://www.metacritic.com/game/xbox-series-x/last-days-of-lazarus,GrimTalin,Darkania Works,"Jun 22, 2022","PC, PlayStation 5, Xbox One","After their mother's suicide, Lazarus returns home to his sister Lyudmila. But unexplained events make the world and even reality collapse around him. Looming death, a spreading malediction and the supernatural threaten his sanity, yet Lazarus pushes forward to find the truth about his family.

Last Days of Lazarus is a first-person adventure game with a strong narrative and rich visuals drawing its inspiration from the post soviet era with a Gothic vibe and supernatural elements. As the story unravels, you'll meet questionable characters whose corrupted version of the truth you'll need to navigate. With a troubled past yourself, you'll struggle not only with solving the mysteries laid upon you but also with keeping alive any sliver of hope for salvation. Collapse",60,mixed or average reviews,7,0,7,0,tbd,no user score yet,,,,,"Adventure, 3D, First-Person",,,
wanted-dead,https://www.metacritic.com/game/xbox-series-x/wanted-dead,110 Industries,"110 Industries, Soleil Ltd.","Feb 14, 2023","PC, PlayStation 4, PlayStation 5, Xbox One","Wanted: Dead is a new hybrid slasher/shooter from the makers of Ninja Gaiden and Dead or Alive. The game follows a week in life of the Zombie Unit, an elite Hong Kong police squad on a mission to uncover a major corporate conspiracy.
Play as Lt. Hannah Stone, a hardboiled Hong Kong cop, and plow through mercenaries, gang members and private military contractors in a spectacular cyberpunk adventure. Collapse",59,mixed or average reviews,19,3,12,4,7.3,mixed or average reviews,38.0,15.0,2.0,2.0,"Action Adventure, General",No Online Multiplayer,M,"#12 Best Xbox Series X Game of 2023
#5 Most Discussed Xbox Series X Game of 2023"
matchpoint-tennis-championships,https://www.metacritic.com/game/xbox-series-x/matchpoint-tennis-championships,Kalypso,Torus Games,"Jul 7, 2022","PC, PlayStation 4, PlayStation 5, Switch, Xbox One","The season starts now – grab your racket and become the world’s next tennis champion. Your opponent is on the court and the crowd waits for a promising challenger for the grand finale… Are you ready for Matchpoint? Matchpoint – Tennis Championships is a modern take on tennis, featuring a true-to-life on-court experience supported by a deep career mode and unique rivalry system. The game places a strong focus on tactical realism, positioning and aiming, allowing the player to move their superstar in exactly the right way to get the most out of their shots. Matchpoint – Tennis Championships combines slick character animations, authentic ball physics and enhanced player control to replicate the realistic rhythm of the game - every swing and hit feeling unique and satisfying.
Collapse",59,mixed or average reviews,9,1,8,0,5.9,mixed or average reviews,9.0,2.0,1.0,2.0,"Sports, Individual, Tennis",2,E,#73 Most Discussed Xbox Series X Game of 2022
recompile,https://www.metacritic.com/game/xbox-series-x/recompile,"Phigames , Dear Villagers",Phigames,"Aug 19, 2021","PC, PlayStation 5",Recompile is a 3D Metroidvania-inspired hacking adventure set in the Mainframe.,58,mixed or average reviews,7,1,6,0,4.4,generally unfavorable reviews,5.0,1.0,0.0,1.0,"Action Adventure, Open-World",No Online Multiplayer,T,"#76 Best Xbox Series X Game of 2021
#74 Most Discussed Xbox Series X Game of 2021"
dungeons-dragons-dark-alliance,https://www.metacritic.com/game/xbox-series-x/dungeons-dragons-dark-alliance,Wizards of the Coast,Tuque Games,"Jun 22, 2021","PC, PlayStation 4, PlayStation 5, Xbox One","Band together with friends, near or far, and fight against vicious monsters in the new co-op action RPG from Dungeons & Dragons.",58,mixed or average reviews,17,2,12,3,4.7,generally unfavorable reviews,46.0,6.0,4.0,13.0,"Role-Playing, General",5,M,"#77 Best Xbox Series X Game of 2021
#31 Most Discussed Xbox Series X Game of 2021"
override-2-super-mech-league,https://www.metacritic.com/game/xbox-series-x/override-2-super-mech-league,Modus Games,Modus Studios Brazil,"Dec 22, 2020","PC, PlayStation 4, PlayStation 5, Switch, Xbox One","Override is a 3D fighting game with local and online multiplayer modes that is perfect for competitive players, mech fans, or casual brawlers.
This newest entry to the series features a fully online Career Mode, improved combat systems, and tons of multiplayer modes.",58,mixed or average reviews,7,0,6,1,tbd,no user score yet,1.0,0.0,2.0,0.0,"Action, General, Fighting, 3D",4,T,"#17 Best Xbox Series X Game of 2020
#17 Most Discussed Xbox Series X Game of 2020"
werewolf-the-apocalypse---earthblood,https://www.metacritic.com/game/xbox-series-x/werewolf-the-apocalypse---earthblood,Nacon,Cyanide,"Feb 4, 2021","PC, PlayStation 4, PlayStation 5, Xbox One","You are Cahal, a powerful Garou who chose to go into exile after losing control of his destructive rage. He can transform into a wolf and a Crinos, a huge ferocious beast. Master your three forms and their powers to punish those who defile Gaia.",58,mixed or average reviews,22,2,16,4,4.6,generally unfavorable reviews,23.0,2.0,4.0,3.0,"Role-Playing, Action RPG",No Online Multiplayer,M,"#78 Best Xbox Series X Game of 2021
#53 Most Discussed Xbox Series X Game of 2021"
dolmen,https://www.metacritic.com/game/xbox-series-x/dolmen,"Deep Silver , Prime Matter",Massive Work Studio,"May 20, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","Cosmic Horror and Sci-Fi are two ways to talk about Dolmen. It is a third person action game with RPG elements but with a lovecraftian plot that calls players to find what's behind the darkest secret of the universe! A forgotten planet called Revion Prime will be the place where the action takes part. And it won't be easy: Adaptation and exploration will be your main weapons as you craft new items and equipments from your enemies' carcasses! Every step can be your last one!

Use your experience points to improve yourself and face what no human has ever faced. After all, quoting David Hume: ""The life of man is of no greater importance to the universe than that of an oyster."" Maybe he was right Or not. Collapse",57,mixed or average reviews,11,1,9,1,6.7,mixed or average reviews,10.0,3.0,0.0,2.0,"Role-Playing, Action RPG",4,T,#75 Most Discussed Xbox Series X Game of 2022
necromunda-hired-gun,https://www.metacritic.com/game/xbox-series-x/necromunda-hired-gun,Focus Home Interactive,"Focus Home Interactive, Streum On Studio","Jun 1, 2021","PC, PlayStation 4, PlayStation 5, Xbox One","Become a Hired Gun. The money’s good, the dog’s loyal, and the gun’s reliable. Embark on an indie fast-paced, violent, and thrilling FPS set in the darkest reaches of Warhammer 40,000’s most infamous hive city.",56,mixed or average reviews,11,0,9,2,5.3,mixed or average reviews,10.0,1.0,1.0,2.0,"Action, Strategy, Turn-Based, Shooter, First-Person, Tactics, Arcade",No Online Multiplayer,M,"#79 Best Xbox Series X Game of 2021
#67 Most Discussed Xbox Series X Game of 2021"
mx-vs-atv-legends,https://www.metacritic.com/game/xbox-series-x/mx-vs-atv-legends,THQ Nordic,Rainbow Studios,"Jun 28, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","MX vs ATV Legends is the latest installment within the MX vs ATV offroad racing universe. Players live the fantasy of becoming a world-famous, professional offroad rider. They´ll bask in the glory of fame and the adulation of both fans and sponsors alike while playing the career and online modes. Race in 2 player split-screen and 16-player online mode with squad-based gameplay. Experience the brand new Trails mode for high intensity outdoor racing, - each turn can present new surprises, challenging your drivestyle in new ways. Compete in the new career mode where your choices lead to different paths, sponsorship opportunities and special invitational events. Experience the brand new Trails mode for high intensity outdoor racing, - each turn can present new surprises, challenging your drivestyle in new ways. Feel the refined physics system for higher precision racing even in the toughest situations like riding berms and ruts. Endure dynamic weather like rain and snow which adds a new dynamic to chasing the podium. Collapse",56,mixed or average reviews,12,2,7,3,tbd,no user score yet,2.0,0.0,1.0,0.0,"Racing, Arcade, Automobile",16,E,
gungrave-gore,https://www.metacritic.com/game/xbox-series-x/gungrave-gore,"Koch Media , Prime Matter",IGGYMOB,"Nov 22, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","In Gungrave G.O.R.E, play the gun-wielding badass anti-hero of your dreams as you mow down tons of enemies in a gory ballet of bullets and experience a story of vengeance, love and loyalty, all in a beautiful third-person action shooter, combining the best that Eastern and Western game design have to offer.

As the titular Gunslinger of Resurrection, you become the badass anti-hero of your dreams, an ultimate killing machine, brutalising your foes without mercy. Taking cover and retreating is not an option for Grave, he only ever goes full steam ahead, preferably right through his enemies.

Stylish third-person shooting meets close-range martial arts, creating seamlessly flowing action as you crush your enemies in a gory ballet of bullets. Utilise your unlimited ammo Cerberus pistols and your transformable EVO-coffin to unleash devastating combos in pursuit of maximum damage and style. Collapse",56,mixed or average reviews,15,2,9,4,4.0,generally unfavorable reviews,23.0,4.0,3.0,5.0,"Action, Shooter, Third-Person, Arcade",No Online Multiplayer,M,#53 Most Discussed Xbox Series X Game of 2022
grand-theft-auto-the-trilogy---the-definitive-edition,https://www.metacritic.com/game/xbox-series-x/grand-theft-auto-the-trilogy---the-definitive-edition,Rockstar Games,"Rockstar Games, Grove Street Games","Nov 11, 2021","PC, PlayStation 4, PlayStation 5, Switch, Xbox One","Three iconic cities, three epic stories. Play the genre-defining classics of the original Grand Theft Auto Trilogy: Grand Theft Auto III, Grand Theft Auto: Vice City and Grand Theft Auto: San Andreas updated for a new generation, now with across-the-board enhancements including brilliant new lighting and environmental upgrades, high-resolution textures, increased draw distances, Grand Theft Auto V-style controls and targeting, and much more, bringing these beloved worlds to life with all new levels of detail. Collapse",56,mixed or average reviews,11,0,8,3,0.7,overwhelming dislike,1141.0,22.0,11.0,325.0,"Miscellaneous, Compilation",No Online Multiplayer,M,"#80 Best Xbox Series X Game of 2021
#5 Most Discussed Xbox Series X Game of 2021"
bright-memory,https://www.metacritic.com/game/xbox-series-x/bright-memory,Playism,FYQD Personal Studio,"Nov 10, 2020","PC, Xbox One","Bright Memory is a lightning-fast fusion of the FPS and action genres, created by one-man development studio FYQD using Unreal Engine. Combine a wide variety of skills and abilities to unleash dazzling combo attacks. SRO (Supernatural Science Research Organization) agent Shelia's adventure is about to begin.

This game depicts the maiden adventure of a woman named Shelia in the year 2020.

The 1000-year-old relic swords known as ""Kanshou and Bakuya"", discovered through SRO research, have been found to comprise a unique multilayered structure, containing a mysterious substance in their cores. This substance, known as the ""Soul of Jiu Xuan"", possesses the ability to reanimate the dead. In an attempt to take possession of the substance, the ""SAI"" - a massive terrorist organization controlling its own army - has used a cutting-edge piece of technology known as a ""Quantum Transporter"" to infiltrate the SRO research facility and steal top-secret and incredibly dangerous data. To make matters worse, while attempting to calibrate coordinates on the Quantum Transporter, Shelia mistakenly activates the device, immediately transporting everyone in the vicinity to the Floating Island - an airborne continent near the North Pole, undisturbed in its slumber for over 1000 years. It is soon discovered that the various beasts and corpses of those who once populated the island have been reanimated by the ""Soul of Jiu Xuan"", and they're coming for Shelia...

Shelia: Hannah Grace
The female main character. 21 years old. Her parents were in the military. After losing both parents in a sudden tragic accident at the age of six, she was raised by Professor Richard Carter, founder of the SRO. Having spent years undergoing various types of military training and shining among her peers in virtually every field, her near-superhuman abilities landed her a spot as a member of the ultra-elite ""SRO Emergency Inspection Team"".

Carter: Jack Merluzzi
Founder of the SAI. Male, 35 years old. Taking advantage of his influential status, he struck it rich by buying and selling vast numbers of ancient artifacts on the black market. After learning of the existence of the ""Soul of Jiu Xuan"", he immediately infiltrated the SRO in an attempt to steal top-secret data. Collapse",55,mixed or average reviews,31,0,25,6,4.2,generally unfavorable reviews,68.0,6.0,4.0,10.0,"Action, Adventure, General, Shooter, First-Person, Arcade",No Online Multiplayer,,"#18 Best Xbox Series X Game of 2020
#10 Most Discussed Xbox Series X Game of 2020"
